Institution,Institution URI
West Pennsylvania Hospital University Of Pittsburgh,http://history.archives.mbl.edu/concepts/institution/e847a153-cf45-458c-bb6c-03a58d5c17e0
Womans Medical College,http://history.archives.mbl.edu/concepts/institution/c9675903-bc4d-4c5d-a9f2-3fc5ce076f58
University Of Syracuse,http://history.archives.mbl.edu/concepts/institution/302af1a4-00c0-46ff-9c45-2a35e5287325
University And Physiological Institute Of Moscow,http://history.archives.mbl.edu/concepts/institution/63f91545-43cc-43cc-a412-feae0b9e267d
Nn,http://history.archives.mbl.edu/concepts/institution/2e1cde6f-d635-4f74-83eb-6518d6a968d5
Battle Creek Veterans Administration,http://history.archives.mbl.edu/concepts/institution/033bec62-e017-42b6-81c8-8641089a305f
Life Sciences Institute,http://history.archives.mbl.edu/concepts/institution/8d5f944a-9990-4529-a0c4-1356a3d120eb
Science Applications International Corp,http://history.archives.mbl.edu/concepts/institution/26fb6094-64e9-4e6c-9212-ae19f64ebd65
Cincinnati Childrens Hospital,http://history.archives.mbl.edu/concepts/institution/e33bc86b-403e-4fce-96e8-2d874ca1de09
Cook Institute Of Research And Education,http://history.archives.mbl.edu/concepts/institution/c713cb75-40f8-492a-929a-58114b285605
Creighton University Medical School,http://history.archives.mbl.edu/concepts/institution/7a8c160a-ef89-42d4-816a-c3b59275debd
Mount Desert Island Biological Laboratory,http://history.archives.mbl.edu/concepts/institution/4f66fc14-81f2-4f5d-9722-e8db42455f58
Alabama Aandm University,http://history.archives.mbl.edu/concepts/institution/6c9ff246-7e23-4fa2-a5e5-83dd9eaea491
Greenwich Hospital,http://history.archives.mbl.edu/concepts/institution/3e4d83b1-962f-4006-add4-7d1185ac5eab
Doane College,http://history.archives.mbl.edu/concepts/institution/9ed57f98-9659-4716-aedd-0add8bda2607
University Of Warsaw,http://history.archives.mbl.edu/concepts/institution/5edc896c-8ed0-48f4-96d0-f0ac9e339a6b
Royal Fredericks University,http://history.archives.mbl.edu/concepts/institution/439b7f7e-06dd-475e-b6d8-cf674b2103ef
Clinton Union School,http://history.archives.mbl.edu/concepts/institution/3aa47d21-e5f7-4e2a-b5b8-4f3881e577f1
Federal University,http://history.archives.mbl.edu/concepts/institution/b04a71b1-f661-4527-9d6f-ed859ad43e5f
Ira Institute For Research In Biomedicine,http://history.archives.mbl.edu/concepts/institution/88c6a904-aefb-4581-b52f-20945e3a14e2
Institute For Systems Biology,http://history.archives.mbl.edu/concepts/institution/69b351fb-9a2c-4379-9ae7-6ccaacb8c7b9
University Of Ibadan,http://history.archives.mbl.edu/concepts/institution/57113fea-51e2-4188-bf44-a3dda9353006
Polaron Instruments Inc,http://history.archives.mbl.edu/concepts/institution/4ff23ba0-bfe7-4a22-8db7-55c0ae143b53
Scripps Institution Of Oceanography,http://history.archives.mbl.edu/concepts/institution/32959669-3356-4bfc-81e5-ffae60e4ee00
James A Douglass College,http://history.archives.mbl.edu/concepts/institution/de83862d-d107-48d7-a0ab-409d0a7c059f
Vermont Photonics,http://history.archives.mbl.edu/concepts/institution/1283d441-dd6b-482a-8bd4-270ffc6a6878
Vanderbilt University Medical School,http://history.archives.mbl.edu/concepts/institution/9bf66ebe-1d97-4ab9-864e-57947612ad36
Mercer University,http://history.archives.mbl.edu/concepts/institution/c17bc2dc-7033-4de7-9e65-89926cfcfb7e
Bowditch School,http://history.archives.mbl.edu/concepts/institution/d091913b-1adc-4527-8487-1e336a0dc70e
University Of Costa Rica,http://history.archives.mbl.edu/concepts/institution/8e22a03e-ba58-40ab-8dd8-5823b8dee821
Hastings On Hudson,http://history.archives.mbl.edu/concepts/institution/60796b75-90da-4fa0-a128-0b2fe833a3f0
University Of London Kings College,http://history.archives.mbl.edu/concepts/institution/b6282391-8b8f-4945-ac87-c6714345709b
National Institutes Of Health Nimh,http://history.archives.mbl.edu/concepts/institution/08927027-f22c-4170-a894-e1f920bcff1d
Centers For Medicare And Medicaid Services,http://history.archives.mbl.edu/concepts/institution/cb94c97a-53a2-433d-9131-d8ea974b5a99
Texas Tech,http://history.archives.mbl.edu/concepts/institution/8b748541-3d8b-4b8f-b6d4-b7a2de6fa1cf
New London High School,http://history.archives.mbl.edu/concepts/institution/113916b6-7c31-4657-b3fe-c3e88dd5eef9
Cornell University,http://history.archives.mbl.edu/concepts/institution/62499069-928f-47ae-a09e-beef9e2951b3
Loyola University Medical Center,http://history.archives.mbl.edu/concepts/institution/6027ca51-1425-46f4-9739-814f910b97cd
Quashnet River School,http://history.archives.mbl.edu/concepts/institution/a95a7b8c-48ce-4b86-a795-4c62d3fb7ccb
Patterson Laboratories,http://history.archives.mbl.edu/concepts/institution/518a644a-c729-450e-aadc-4d1b28a8fa78
Lincoln School Of Teachers College,http://history.archives.mbl.edu/concepts/institution/1aa09093-5316-4bad-b4ee-121ab337c7df
Scripss Institute Of Oceanography University Of California La Jolla,http://history.archives.mbl.edu/concepts/institution/e16e7d4e-26e6-4c05-9951-bc0c3bc278df
Johns Hopkins,http://history.archives.mbl.edu/concepts/institution/f9df53e0-169c-45ed-9231-515593e24fae
Hahnemann Hospital,http://history.archives.mbl.edu/concepts/institution/736145d1-b7d7-49b1-8af7-5f72faeab5ac
Panum Institute University Of Copenhagen,http://history.archives.mbl.edu/concepts/institution/a07f5848-2124-4eb9-99bc-97118db6250d
Sanford Burnham Medical Research Institute,http://history.archives.mbl.edu/concepts/institution/3cab116b-723e-4603-b4ae-1f8224fbb7ca
State Of North Dakota,http://history.archives.mbl.edu/concepts/institution/ddcc8d0a-1339-46da-aece-cc5722bc51ea
Smithkline Beecham Pharmaceuticals,http://history.archives.mbl.edu/concepts/institution/0d4161b5-600a-4e31-b912-c7f22965a66e
University Of Rochester Medical School,http://history.archives.mbl.edu/concepts/institution/6ccc82f9-9d7a-46c9-a8af-f7c2dadd3b4e
Hamline University,http://history.archives.mbl.edu/concepts/institution/d688e025-3a2e-4bf9-8a64-bde4e436a234
Tufts University School Of Veterinary Medicine,http://history.archives.mbl.edu/concepts/institution/4c9c6e81-b4bb-4a10-b5ac-e1a4837710b8
Utah Department Of Health,http://history.archives.mbl.edu/concepts/institution/ba43d2c7-89f6-4592-8a88-260e995039eb
Nasa Kennedy Space Center,http://history.archives.mbl.edu/concepts/institution/73fc0131-5290-45de-b975-41578d100ece
Magee Womens Hospital Of Upmc,http://history.archives.mbl.edu/concepts/institution/73c9fe01-08cb-40bd-8c4a-f33c84cdefe1
Technion Israel Institute Of Technology,http://history.archives.mbl.edu/concepts/institution/103f7065-ee69-4ce7-9a99-34f38cb1b601
New York University,http://history.archives.mbl.edu/concepts/institution/3f71f1a6-d576-4f90-992b-857871a6e29c
Seattle Biomedical Research Institute,http://history.archives.mbl.edu/concepts/institution/2a884e7b-f671-4182-ac93-39cf2f1b138e
Instituto Pedagogico,http://history.archives.mbl.edu/concepts/institution/f92ea2db-f98a-41db-a7ab-b67c90d2c37e
Universite Laval,http://history.archives.mbl.edu/concepts/institution/27681b70-eaca-43c6-bf79-0378e3b5aac7
Wilson College,http://history.archives.mbl.edu/concepts/institution/a5e194f0-21b5-44ee-86b1-a1d6ffb75d82
Western State Normal School,http://history.archives.mbl.edu/concepts/institution/980efe0c-ea6c-41b7-bf2a-64385c8bd3b2
Unam,http://history.archives.mbl.edu/concepts/institution/296d431d-ab7f-4e50-9c74-5dd62d78f3f6
Stephen F Austin State Teachers College,http://history.archives.mbl.edu/concepts/institution/9838eee8-2853-411d-81d9-fc621fd6206d
Dominican University,http://history.archives.mbl.edu/concepts/institution/11c3edd3-9033-4bd5-b4bf-661baf6effe3
Carnegie Institution,http://history.archives.mbl.edu/concepts/institution/967e2e41-cb9a-49d2-9005-511aca4b87d6
Federal Institute Of Technology,http://history.archives.mbl.edu/concepts/institution/02d25e9f-c529-4aee-9e4d-de2e0b79a08f
Veterans Hospital,http://history.archives.mbl.edu/concepts/institution/d88bcb57-812c-430a-ae2a-6268a0af8bb8
University Of Bristol,http://history.archives.mbl.edu/concepts/institution/c2da4555-ee4d-4121-ac29-e746d3fe9785
Clark University,http://history.archives.mbl.edu/concepts/institution/fe925e61-08d2-42fa-9e5f-d6e7b42423a7
Michigan Tech University,http://history.archives.mbl.edu/concepts/institution/907aa7b9-7611-4ad1-8c77-eb6ebe895d64
School Of Medicine University Of Rochester,http://history.archives.mbl.edu/concepts/institution/85eb35fe-fc5c-49d0-9bc8-a69e55e48c08
Oak Ridge National Laboratory,http://history.archives.mbl.edu/concepts/institution/04949acb-3679-4993-aa81-326b0e7fe2a6
Columbia Univ,http://history.archives.mbl.edu/concepts/institution/b7056f64-ade9-4191-9455-e3849c56097f
Hospital For Special Surgery,http://history.archives.mbl.edu/concepts/institution/000f1842-ce11-44d5-bf26-e23381a3db9c
Department Of Anatomy Western Reserve University,http://history.archives.mbl.edu/concepts/institution/00699b5a-52f6-4c63-b0d8-a1bb8b8b7673
Dc Department Of Health Care Finance,http://history.archives.mbl.edu/concepts/institution/aab6b364-8c3d-4130-8c3e-a6dea488a8aa
Austin College,http://history.archives.mbl.edu/concepts/institution/7de91c8c-95cd-4eb3-8371-d23dc27444fc
Free University Of Belgium,http://history.archives.mbl.edu/concepts/institution/1db2b841-54e7-4e7e-8965-565621bf3290
Emory College,http://history.archives.mbl.edu/concepts/institution/3810e385-8a9c-4150-b1c2-32cb8e2c5955
Compania Administradora Del Guano,http://history.archives.mbl.edu/concepts/institution/8b95d62b-a356-48fa-bb84-3d0c52e715ce
Missouri Botanical Garden And Washington University,http://history.archives.mbl.edu/concepts/institution/c6294b5e-6fb5-4885-ae09-f7bcd740654c
St Procopius College,http://history.archives.mbl.edu/concepts/institution/c7f6e6db-f993-4c4a-8bb9-0ce9c6209452
Department Of Biology Johns Hopkins University Weizmann Institute Of Science,http://history.archives.mbl.edu/concepts/institution/aa7aa96d-469e-4a70-84d0-7f0217c66cd2
Nova Southeastern University,http://history.archives.mbl.edu/concepts/institution/d1510075-6ec3-46a7-a1ae-304e2566611c
Uppsala University,http://history.archives.mbl.edu/concepts/institution/91f21b6d-bf25-4019-b813-14c69c67b65c
Anesthesiology Service,http://history.archives.mbl.edu/concepts/institution/c1723fb6-9f08-4101-8aa9-431e02bed395
Ohio State,http://history.archives.mbl.edu/concepts/institution/f99b519e-1452-4907-95b3-1f7aca271b31
Nhgri,http://history.archives.mbl.edu/concepts/institution/759b7690-e249-4e58-8222-6832bb2de53c
Cancer Research Uk London,http://history.archives.mbl.edu/concepts/institution/9bc6a4cf-c9e5-4f6d-b2cf-aef7805f58f2
Uvri Uganda Research Unit On Aids,http://history.archives.mbl.edu/concepts/institution/fe3845cd-6e9f-4a90-b03e-77f65472acc8
College Physicians And Surgeons Columbia College,http://history.archives.mbl.edu/concepts/institution/9ac3b029-ed8a-4cd9-a19a-f8e115344fbb
Bernstein Center For Computational Neurosciences Humboldt University Berlin,http://history.archives.mbl.edu/concepts/institution/33089693-d91e-4ead-a4ec-c5c24c6d758e
Anderson Hospital,http://history.archives.mbl.edu/concepts/institution/a20198ed-6ebe-4a45-8864-a0552e1196d1
International Lab For Research On Animal Diseases,http://history.archives.mbl.edu/concepts/institution/206f96ef-efb7-4d97-a775-ad099f22946c
Institute Of Experimental Medicine,http://history.archives.mbl.edu/concepts/institution/52c7c5e4-2958-484b-a94e-b5aab57e3b81
Institute Of Physiology University Of Glasgow,http://history.archives.mbl.edu/concepts/institution/78688870-3608-4613-8593-20bdcd8b5fe9
Guidenz Group,http://history.archives.mbl.edu/concepts/institution/b1db305f-cf20-45f3-ab2f-3f12e8411bd9
Iowa State College,http://history.archives.mbl.edu/concepts/institution/027cede4-a1b0-40b7-9a1f-362912f581ea
Gene Trak Systems,http://history.archives.mbl.edu/concepts/institution/eef462fd-d5ee-4a6a-94a6-d691c8c817b4
E I Dupont De Nemours And Co,http://history.archives.mbl.edu/concepts/institution/7127aede-9e30-40e6-98ed-ac9e25c9ac9c
Infectious Disease Research Institute,http://history.archives.mbl.edu/concepts/institution/697e5dcc-eb79-4bc1-a5ce-0845e5ed2bba
Dept Of Biology Spring Hill College,http://history.archives.mbl.edu/concepts/institution/c4c9e591-db8f-4d74-8125-b6b57714a7d1
Wellcome Trust Crc Institute,http://history.archives.mbl.edu/concepts/institution/ff3df7ca-735a-4a49-960b-e79dd9cf5d47
University Of California San Diego,http://history.archives.mbl.edu/concepts/institution/f206d051-1354-4ea5-9187-c57751dbc070
Alberta Research Council,http://history.archives.mbl.edu/concepts/institution/5be2104a-a1e1-4910-8737-14101f6a17e9
Louisville Girls High School,http://history.archives.mbl.edu/concepts/institution/53841b73-f1bd-4c00-8423-400f906eaddf
Presbyterian University Hospital,http://history.archives.mbl.edu/concepts/institution/0dccbe41-1b3a-479c-9f89-841f5db0fb0b
Universitatsklinikum Hamburg Eppendorf,http://history.archives.mbl.edu/concepts/institution/52ddac34-3d0d-4df2-9937-c62cb4e915af
Miami University,http://history.archives.mbl.edu/concepts/institution/a25a8e83-de21-4120-99ce-d7dbdde3ad03
Lawrence University,http://history.archives.mbl.edu/concepts/institution/ee185875-7c58-4852-bbc1-eb096685757f
Beloit Academy,http://history.archives.mbl.edu/concepts/institution/565685d4-8d28-46a7-bbcd-9c0de56a6cd7
Trinity University,http://history.archives.mbl.edu/concepts/institution/350e1e65-07f6-4265-9db0-879413fee1c3
Molecular Devices,http://history.archives.mbl.edu/concepts/institution/56815eb6-40b7-451c-aa39-ce596812a83b
Ne Manual Training School,http://history.archives.mbl.edu/concepts/institution/05d3c3c5-4c52-4545-92f0-5570f7fb57dc
Annapolis High School,http://history.archives.mbl.edu/concepts/institution/c3c70039-2285-48f2-9cbc-cd73e54f3e4c
Forsyth Dental Institute,http://history.archives.mbl.edu/concepts/institution/a9c716e4-8a67-4c00-9e51-87bc5e19853a
Smithsonian Museum Support Center,http://history.archives.mbl.edu/concepts/institution/87ba19d3-4d75-443f-b326-2dd718bf2473
New York Agricultural Experiment Station,http://history.archives.mbl.edu/concepts/institution/a230e4a1-649c-4547-8b1e-66fbddd369bc
Pacific Northwest National Laboratory,http://history.archives.mbl.edu/concepts/institution/55097a3b-e14b-4ce3-a723-dbccf01c0de2
Medical Research Institute Mercedes And Martin Ferreyra,http://history.archives.mbl.edu/concepts/institution/f98c8a1b-e257-401a-9a39-fbdf2af98901
Columbia Uyiiversity,http://history.archives.mbl.edu/concepts/institution/4fa3a8ad-1d0a-4db6-babf-39c553d8f327
Collegiate Institute,http://history.archives.mbl.edu/concepts/institution/2598e786-8803-4402-bc61-b7253328b8b4
George Washington University Medical Center,http://history.archives.mbl.edu/concepts/institution/51776709-2914-4e9e-bdf2-581f1bd007ba
Centro E Pesquisas Rene Rachou Fiocruz,http://history.archives.mbl.edu/concepts/institution/d410f515-4bbe-4a2f-be94-78926c85f922
Centro Nacional De Investigaciones Cardiovasculares,http://history.archives.mbl.edu/concepts/institution/3df8c8a1-6096-4cbb-8041-e35243c6b6d2
Mcmillan Eye Institute Washington University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/774cdf1c-8af7-482b-9014-4e2f70f0470f
Rochester High School,http://history.archives.mbl.edu/concepts/institution/d325672b-7af8-450b-ac0e-c864fec8b51b
Inmed,http://history.archives.mbl.edu/concepts/institution/db7647bb-408c-4146-8361-bc93ff65413b
Monterey Bay Aquarium Research Institute,http://history.archives.mbl.edu/concepts/institution/21c4c7c8-df95-41bd-8021-921e3be572b7
Providence Hospital And Medical Centers,http://history.archives.mbl.edu/concepts/institution/b21c9e23-1ea0-481c-8025-8f176ec18440
Chesapeake Biological Laboratory,http://history.archives.mbl.edu/concepts/institution/b5107030-3a49-4ff4-8f42-095051fc6b3b
Yeatman High School,http://history.archives.mbl.edu/concepts/institution/992666e8-aa32-4e8d-aae8-f635ee3f8137
New York University Washington Square College,http://history.archives.mbl.edu/concepts/institution/f6f754de-53f7-4bdd-8125-db2b6f84b249
Ne Regional Primate Research Center Harvard Medical School,http://history.archives.mbl.edu/concepts/institution/388a74f5-9b73-44b9-8661-94cf70dd85b8
Thomas Jefferson Medical College,http://history.archives.mbl.edu/concepts/institution/2d75aa79-cff8-4ffa-ac96-39f1934f4102
Parc Cientific Barcelona,http://history.archives.mbl.edu/concepts/institution/cd079d03-5adf-4d5e-b830-9010df238823
Mission Neighborhood Health Center,http://history.archives.mbl.edu/concepts/institution/b6244602-6be7-42a4-8aed-e09ccab813ec
Washington And Jefferson,http://history.archives.mbl.edu/concepts/institution/037877cc-78bf-497b-aa4b-7e46f2b463c0
Evans Institute University Of Pennsylvania,http://history.archives.mbl.edu/concepts/institution/8d1b4b31-de37-4c29-a1bf-37430764df61
Discovery International,http://history.archives.mbl.edu/concepts/institution/f6030610-0b52-40eb-b79f-77742100a078
Univesity Of Western Ontario Medical School,http://history.archives.mbl.edu/concepts/institution/d8c95163-312e-46bb-b9da-b246456d565e
Yale University And Ecosystems Center Marine Biological Laboratory,http://history.archives.mbl.edu/concepts/institution/7b2981cc-323c-4b66-af77-17dcf29f09cb
