Location,Location URI
lawrence,http://history.archives.mbl.edu/concepts/location/3625b633-89de-47dc-818f-e721cadf0217
"haifa, israel",http://history.archives.mbl.edu/concepts/location/768420c9-4056-45a9-a988-5f6058829a14
"1 autumn st., fenway, boston, ma",http://history.archives.mbl.edu/concepts/location/353533d6-3924-4cbb-86b4-294fed1b9594
"gottingen, germany",http://history.archives.mbl.edu/concepts/location/1b8108d1-a031-4f30-8e14-a35ffae68dae
"oslo, norway",http://history.archives.mbl.edu/concepts/location/44942131-c37b-44ac-a407-7fa49637b74e
ninds,http://history.archives.mbl.edu/concepts/location/78435e46-cf2d-4498-90fc-cbb990273fd1
finland,http://history.archives.mbl.edu/concepts/location/0d4079a7-18f5-40b6-ad3b-414b497a05db
"oberlin, oh",http://history.archives.mbl.edu/concepts/location/f5904681-f253-4b77-9531-6b41c2104623
"durham, nc",http://history.archives.mbl.edu/concepts/location/a9f19f21-745c-4dbc-8c68-41bb8d60f949
"durham, nh",http://history.archives.mbl.edu/concepts/location/af089acd-cb2d-4bdf-8f58-c9f0f06120af
indianapolis.,http://history.archives.mbl.edu/concepts/location/9be3fbc7-0c2b-46b8-ab38-b146216141eb
"san raffaele, italy",http://history.archives.mbl.edu/concepts/location/1409a529-d8de-4fe6-ae04-78e7011dcff9
colombia,http://history.archives.mbl.edu/concepts/location/ea771bbe-58bf-4278-be92-cbd9308db31f
"97 mountfort street, boston, ma",http://history.archives.mbl.edu/concepts/location/ca9f6203-81f8-4e62-9761-e01ad82cd597
"oshkosh, wi",http://history.archives.mbl.edu/concepts/location/fdbf66a5-19c5-44bf-86ff-469166b1bb78
"stevens point, wi",http://history.archives.mbl.edu/concepts/location/384b1de7-6495-4ad0-8c29-3a79936ffb34
"3400 wayne ave., new york, ny",http://history.archives.mbl.edu/concepts/location/9e223e32-3f1d-4dd2-91b2-d1f99bbdba71
"providence, ri",http://history.archives.mbl.edu/concepts/location/18c3d868-c25b-4639-83b7-66fcb33902bd
"530 carleton avenue, brooklyn, ny",http://history.archives.mbl.edu/concepts/location/cb9f5c0e-0cb9-4e54-93ca-3273f6d0d773
arlington,http://history.archives.mbl.edu/concepts/location/52b49916-ed3e-41d0-a64c-f7b92f712569
albert einstein college,http://history.archives.mbl.edu/concepts/location/626150cf-1098-4c5f-b91a-927f80fb2095
"lancaster, pa",http://history.archives.mbl.edu/concepts/location/1f908a0e-91fa-45c6-b07d-b0e3db7c7e2d
"105 s. 41st street, philadelphia, pa",http://history.archives.mbl.edu/concepts/location/e388c538-110f-4a57-93a2-57f23228bf29
"warsaw, poland",http://history.archives.mbl.edu/concepts/location/6fc8611f-2ab1-4da9-b2f2-48732ee066a5
"4651 north lincoln street, chicago, il",http://history.archives.mbl.edu/concepts/location/fdf27979-6794-4b7c-85e3-741a9ee26214
nigeria,http://history.archives.mbl.edu/concepts/location/706a1d11-ae7c-45af-9d3f-d7f44f38bebd
"264 west 95th st., new york, ny",http://history.archives.mbl.edu/concepts/location/2b9fa30a-9ec0-4cd1-a888-f8ba7ba8c6af
columbia university,http://history.archives.mbl.edu/concepts/location/b1f4b73c-bc71-498c-818c-8233a9cae376
"wien, germany",http://history.archives.mbl.edu/concepts/location/4d2298e6-6809-4f56-a135-5d89e0133500
"kirbyville, tx",http://history.archives.mbl.edu/concepts/location/870fa9c2-87c4-4f17-aedd-a38a959c1ca7
"forest hills 75, ny",http://history.archives.mbl.edu/concepts/location/6c1ce36a-0168-491a-a2f6-0288ba231537
childrenas hospital,http://history.archives.mbl.edu/concepts/location/6ebfccf9-b957-4258-a966-7cfb5cffff86
"lincoln, ne",http://history.archives.mbl.edu/concepts/location/4b6c29fb-7ba1-4ca4-a7a6-b3bd4d759aca
hunter college.,http://history.archives.mbl.edu/concepts/location/ee24ce9e-de0a-4fac-ba9c-0a945014bf45
san francisco/hhmi,http://history.archives.mbl.edu/concepts/location/e126e9cb-e73b-4c19-a0ba-5ef4fa606d9b
champaign-urbana,http://history.archives.mbl.edu/concepts/location/aae32cd0-3662-4abc-9d4c-091454b7c6d1
"marquette, mich",http://history.archives.mbl.edu/concepts/location/9a324a07-6428-4a8f-9717-08abe8b4ce4d
"bloomington, in",http://history.archives.mbl.edu/concepts/location/2921fecc-2cc0-4c06-b714-4b21d4259ace
iscrael,http://history.archives.mbl.edu/concepts/location/3805d3bf-f3a8-4e98-b8fc-394f354199a1
clinica tambre,http://history.archives.mbl.edu/concepts/location/a1959f27-ff83-4088-a5cf-8615f3f00f41
"4176 leidy ave., philadelphia, pa",http://history.archives.mbl.edu/concepts/location/c7afcc19-89f5-4625-8fa2-f9a528b3cf5b
"1165 5th ave., new york city, ny",http://history.archives.mbl.edu/concepts/location/e41d49a3-d7d4-4073-b361-80d479bd7b64
charlotte,http://history.archives.mbl.edu/concepts/location/12029f8b-34fd-417b-9907-5ed4aa7f7a0a
"glasgow, scotland, uk",http://history.archives.mbl.edu/concepts/location/4541277c-4d97-48db-a518-09c7da3ca883
stanford university,http://history.archives.mbl.edu/concepts/location/3f98a911-fd86-4b90-9708-ace622e8a42d
new zealan,http://history.archives.mbl.edu/concepts/location/6b5e36fb-fe7d-44ee-a95d-ccc9d37f3055
"donapaula, gao-india",http://history.archives.mbl.edu/concepts/location/05d75936-f7da-4a70-bd15-3174af6ffb6e
"wolfville, nova scotia",http://history.archives.mbl.edu/concepts/location/8e139582-e0aa-4412-bc66-d4b597f50cd6
"berlin, west germany",http://history.archives.mbl.edu/concepts/location/e103e1d7-455d-416a-bf5c-5b5c216b18d5
rochester,http://history.archives.mbl.edu/concepts/location/45ba1405-d257-4b42-8082-c1c350384caf
"425 st. clair street, pittsburgh, pa",http://history.archives.mbl.edu/concepts/location/feb603f9-ba7c-4f0d-82e4-c56c09da00cb
"madison, wi",http://history.archives.mbl.edu/concepts/location/cf38fdcb-42ad-4272-a9a8-bde7fdaebe0e
"123 chiswick road, boston, ma",http://history.archives.mbl.edu/concepts/location/12009de6-2d2a-48ac-a3c6-bbfcb6a1d770
scotland,http://history.archives.mbl.edu/concepts/location/a677f8c6-6afe-4977-a3be-ea54010bf8f1
"ayden, nc",http://history.archives.mbl.edu/concepts/location/bdfe5568-43e5-4529-a5a6-07878779343a
"110 s. mcmillan street, cincinnati, oh",http://history.archives.mbl.edu/concepts/location/d318ebb9-e92d-45cd-a3fc-bb9bb985a232
cameroon,http://history.archives.mbl.edu/concepts/location/557f3966-0d94-458a-b3e8-e82afe784a2f
"ghent, belgium",http://history.archives.mbl.edu/concepts/location/ef29af7d-9248-458f-8b29-320bbf00342b
national institute of arthritis and metabolic diseases,http://history.archives.mbl.edu/concepts/location/eda62553-b01d-4560-bbaa-c6963feb491c
"williamstown, ma",http://history.archives.mbl.edu/concepts/location/c629a36b-e62f-4168-ba57-41e2cba8b1bf
brooklyn,http://history.archives.mbl.edu/concepts/location/a3d715b9-3d6d-4b62-9b33-b7a9cdd8fba6
"monson, ma",http://history.archives.mbl.edu/concepts/location/7a29dcc5-7e5b-4c9b-aa57-ac455532492d
college of physicians and surgeons,http://history.archives.mbl.edu/concepts/location/9ceef38c-f637-4470-8917-02481bffa2e3
"wiscasset, me",http://history.archives.mbl.edu/concepts/location/6c83986d-4fae-4e59-8b20-7bca4d484c05
"monmouth, il",http://history.archives.mbl.edu/concepts/location/429293e3-60c2-4b72-893a-5b38f12d6112
galway,http://history.archives.mbl.edu/concepts/location/7b234d8a-d994-4b2f-929b-1f7a880cc3a8
mobile,http://history.archives.mbl.edu/concepts/location/2936fedb-fa2f-4065-b50f-230b2d2568f1
"antwerp, belgium",http://history.archives.mbl.edu/concepts/location/7b38bd16-8936-4479-ba91-b0ac718221bc
"192 south main street, attleboro, ma",http://history.archives.mbl.edu/concepts/location/f8f7e563-a7e6-462f-8315-a2462209bdf4
"lilitz, pa",http://history.archives.mbl.edu/concepts/location/367aa775-2d7e-4c6f-abba-7fe3614488d0
cayetano,http://history.archives.mbl.edu/concepts/location/89f85035-0005-46ca-8296-3370e970a9a0
argeninta,http://history.archives.mbl.edu/concepts/location/99e11290-9a8f-44fb-87d7-19e60a83ff7e
fullerton,http://history.archives.mbl.edu/concepts/location/6525523c-08ba-45d7-aad4-1d55d194a2ea
"williamstown, mass",http://history.archives.mbl.edu/concepts/location/f160cee6-38bc-430d-8c14-a12227579ded
douglass,http://history.archives.mbl.edu/concepts/location/ba5cb4de-daf6-4cb4-88b5-60c24e9fa2dc
"17 myrtle street, jamaica plain, ma",http://history.archives.mbl.edu/concepts/location/24399533-662a-459e-a773-bd0afe211bd0
"ramsgate, kent, uk",http://history.archives.mbl.edu/concepts/location/76b9db4e-2b53-47df-ad61-1470320f9a86
"lycee, buffon, paris, france",http://history.archives.mbl.edu/concepts/location/5cb45641-59cc-4857-9817-821d6c9efe0b
environment canada,http://history.archives.mbl.edu/concepts/location/e129aea4-f59e-4431-8ca7-7f5fe2006361
"530 fifth ave., new york, ny",http://history.archives.mbl.edu/concepts/location/41431cf6-0b3e-4322-a475-d3164069ec67
"cooper, tx",http://history.archives.mbl.edu/concepts/location/45029dff-71fa-471d-ac1d-6ea3f446f951
"charlestown, sc",http://history.archives.mbl.edu/concepts/location/5b222d04-136b-4f47-bea4-223f52083978
"burlington, ma 01803",http://history.archives.mbl.edu/concepts/location/d3e8bb68-4b94-4414-bbbc-a4212652d609
"bombay, india",http://history.archives.mbl.edu/concepts/location/c3c25a55-9712-4eb5-b022-dfe2ac3b2eef
"hardwick, ma",http://history.archives.mbl.edu/concepts/location/adaf4228-8103-43ce-95c0-fd91068e1133
"273 woodland rd., ravinia, il",http://history.archives.mbl.edu/concepts/location/e9b6bf4f-e028-449a-8392-4bb172358cf9
professor of plant physiology and applied botany,http://history.archives.mbl.edu/concepts/location/d5013ea2-da9d-47cf-a9ed-584bff53a66e
switzerland,http://history.archives.mbl.edu/concepts/location/c6276cb8-f30d-4496-8a71-c474fad6313d
prague,http://history.archives.mbl.edu/concepts/location/ef776bb3-6882-44be-81f9-f632aff50c8f
"8 e. huron street, chicago, il",http://history.archives.mbl.edu/concepts/location/da4c964e-0811-4653-b989-38619bc44f5a
"decatur, il",http://history.archives.mbl.edu/concepts/location/249a2d64-cf7a-4594-93e7-37b58addda0a
"pasay city, philippines",http://history.archives.mbl.edu/concepts/location/6e3ed720-75a9-4262-b129-d8500fb04c6b
"quiney, il",http://history.archives.mbl.edu/concepts/location/245e08fe-0d0d-4067-a3e3-b0fa35b990b8
"edinburgh, scotland",http://history.archives.mbl.edu/concepts/location/24f91a97-84fb-4491-b556-81338652641f
pisa,http://history.archives.mbl.edu/concepts/location/4a887f35-a7b8-4043-ae3c-855c676ee609
sloan-kettering institute,http://history.archives.mbl.edu/concepts/location/471f50c2-66f3-4f69-a92c-4500723bb13b
toledo,http://history.archives.mbl.edu/concepts/location/45c9c097-0d5c-4bbc-80c7-51ea2a1e3e1e
"belfast, ireland",http://history.archives.mbl.edu/concepts/location/27ece3ad-0182-4be6-b77d-e5828c2f7f73
university of pennsylvania.,http://history.archives.mbl.edu/concepts/location/e379ca7e-35c3-484a-a205-91a9f6d2b8ef
korea,http://history.archives.mbl.edu/concepts/location/f4856808-f8bc-4fa2-9060-b240d8b22765
"east jaffrey, nh",http://history.archives.mbl.edu/concepts/location/c41833d2-0e99-4b69-9dfa-a7f08639e708
"new york city, ny",http://history.archives.mbl.edu/concepts/location/76a12bb9-cd3b-45ab-8d1c-9724006884b9
"1823 marmion ave., new york, ny",http://history.archives.mbl.edu/concepts/location/99a86057-94a1-46ed-b03d-6f7542a4e884
"jackson, ms",http://history.archives.mbl.edu/concepts/location/b7567c74-cdec-4d38-b651-29a925504075
"west chester, pa",http://history.archives.mbl.edu/concepts/location/8a431828-e447-4056-a3f2-b98be5a2095d
universite de montreal,http://history.archives.mbl.edu/concepts/location/6ac7b1a8-fdf5-4e39-b4aa-08827f19e152
"jersey city, nj",http://history.archives.mbl.edu/concepts/location/00591db4-fa9b-40ad-9a3b-2a983f03fd6a
poland.,http://history.archives.mbl.edu/concepts/location/926aef70-c26d-4852-9667-91c636464a03
"303 president street, brooklyn, ny",http://history.archives.mbl.edu/concepts/location/78c27918-4818-4b90-bbf6-ded43c83ed91
"nara, japan",http://history.archives.mbl.edu/concepts/location/91c1d37c-b0b9-46d3-9edc-8bc1f1fbd4ec
berkley,http://history.archives.mbl.edu/concepts/location/9dba9925-2e6c-449b-9c9a-29da872716f0
baltimore,http://history.archives.mbl.edu/concepts/location/3223e521-32e9-409f-adc3-36efdb5e135e
"la jolla, ca",http://history.archives.mbl.edu/concepts/location/1c899107-f2fe-4881-a0a7-612af3717382
czech republic,http://history.archives.mbl.edu/concepts/location/a6916ca6-b0cf-4c7b-a9b9-8c2ba5ce5707
"syracuse, ny",http://history.archives.mbl.edu/concepts/location/22630d6d-7697-4c5e-9269-c1b58501d205
university of london,http://history.archives.mbl.edu/concepts/location/3decebfe-a669-46fa-8320-4f594069a74f
"ypsilanti, mi",http://history.archives.mbl.edu/concepts/location/14c523a7-0936-403c-92f7-714ab13b62be
"377 voss ave., south orange, nj",http://history.archives.mbl.edu/concepts/location/0ccaa142-b552-4e71-af2c-5654179d6070
"25 appleton place, glen ridge, nj",http://history.archives.mbl.edu/concepts/location/4a69bbc6-747b-45cd-8b37-7a37a73a9c08
"taneytown, md",http://history.archives.mbl.edu/concepts/location/9301106d-338d-449f-ad31-ca7001e6b409
buenos aires,http://history.archives.mbl.edu/concepts/location/69328752-282b-4072-80a5-96bef8d15166
pc,http://history.archives.mbl.edu/concepts/location/5c29c3b8-c789-454f-8dff-d4d474262833
pa,http://history.archives.mbl.edu/concepts/location/1c2186d1-4ff3-4dbf-838d-6e57431a7e1d
"marburg, germany",http://history.archives.mbl.edu/concepts/location/7b9a284c-2055-4521-97f4-059b79e4eaa4
ireland,http://history.archives.mbl.edu/concepts/location/de327fee-53cc-4f6a-a274-cb9481966370
"middletown, ny",http://history.archives.mbl.edu/concepts/location/cd56ed76-0953-426d-8b5b-0745c5df3f03
"cambridge, england",http://history.archives.mbl.edu/concepts/location/988fa946-f5d2-4da1-8fa5-6dde554fc6ef
"lansing, mi",http://history.archives.mbl.edu/concepts/location/f8cefff0-648c-439d-8dc1-09f0f591e637
"413 w. front street, plainfield, ma",http://history.archives.mbl.edu/concepts/location/aed90e3a-3a32-484a-9a45-b89a3b4564d6
"leeds, england",http://history.archives.mbl.edu/concepts/location/7ae1e1cc-7604-4020-aaf7-45aef0d4a9de
"dayton, oh",http://history.archives.mbl.edu/concepts/location/5c983a01-bc47-43b0-9a2a-fb977d6cc25a
instructor,http://history.archives.mbl.edu/concepts/location/a798b1ca-6a6d-41d4-9fed-a32ed39bdede
"englewood, nj",http://history.archives.mbl.edu/concepts/location/aaadab30-d85e-45d6-b02f-009324a9ebe2
"aberdeen, scotland",http://history.archives.mbl.edu/concepts/location/354f382d-dab1-440d-b37b-d19f82d7cfe9
"rome, ga",http://history.archives.mbl.edu/concepts/location/1e53b017-c65c-454f-ad76-20ab0a75b437
"28 andrews street, woonsocket, ri",http://history.archives.mbl.edu/concepts/location/68b1872e-d84b-4d80-93f9-342cd4dda5e5
cold spring harbor,http://history.archives.mbl.edu/concepts/location/80deb91d-6d32-4bfa-a9c3-2b6af171a350
"columbus, oh",http://history.archives.mbl.edu/concepts/location/b415f003-2a9c-4ebf-b03a-df35124dc077
portugal,http://history.archives.mbl.edu/concepts/location/52b36d80-0356-4658-9398-0836c9daa56e
"falmouth, ma",http://history.archives.mbl.edu/concepts/location/281633ef-c69a-4c3e-ad4e-e98e69caa9c2
minneola,http://history.archives.mbl.edu/concepts/location/edbd7d23-be16-4eb5-9437-b53396924544
"nantucket, mass",http://history.archives.mbl.edu/concepts/location/8cfefbd0-fde4-4e55-b6db-03d56600f771
national science foundation,http://history.archives.mbl.edu/concepts/location/4ade7b53-6bd2-413e-b946-2d81165b8aca
"groton, ct",http://history.archives.mbl.edu/concepts/location/babfd8fc-f26c-4509-9418-7510fce7cf7f
albany,http://history.archives.mbl.edu/concepts/location/c2a3c19c-8822-4a15-95ce-72053ec82e28
"72 huntington avenue, boston, ma",http://history.archives.mbl.edu/concepts/location/c1759e74-a715-4d7c-9108-de181d8fdd4e
"boston, ma",http://history.archives.mbl.edu/concepts/location/6d5b18c2-f583-4e4d-a0fa-f834c26f563f
"worcester, ma",http://history.archives.mbl.edu/concepts/location/5cddd406-1028-471b-b7a5-c0ec7472a97a
bethesda,http://history.archives.mbl.edu/concepts/location/d056fe09-5d89-40af-9f5e-0f2d92e16efc
"wilsonville, nb",http://history.archives.mbl.edu/concepts/location/4927e17b-0d1d-41fd-a22f-f70eccb6bac9
"75 college st., brockport, ny",http://history.archives.mbl.edu/concepts/location/170750b7-46d7-4bcd-97ab-4e06a5e47f76
medical school,http://history.archives.mbl.edu/concepts/location/240284a7-721d-44cd-9f0a-453cd7b25a51
mexico city,http://history.archives.mbl.edu/concepts/location/57945e09-040a-42f9-91d7-475c30551709
johns hopkins university,http://history.archives.mbl.edu/concepts/location/8572e4a3-3018-46f9-ac9d-789c86293cf6
brussels,http://history.archives.mbl.edu/concepts/location/f4ffd25b-0220-4065-a019-d69d300ed7e8
"groton, ma",http://history.archives.mbl.edu/concepts/location/62374324-4eee-4a7f-9325-2e2da181df0a
"1832 blue island avenue, chicago, il",http://history.archives.mbl.edu/concepts/location/5b235dda-2282-41bf-a24c-508721ca1f5b
"lincoln, ma",http://history.archives.mbl.edu/concepts/location/ca701a3a-045a-40f5-b978-714cbe682da6
poland,http://history.archives.mbl.edu/concepts/location/4f819744-a69d-4809-bc3e-c29fce98570d
"527 s. 41st street, philadelphia, pa",http://history.archives.mbl.edu/concepts/location/af72a9d6-3f58-4082-858b-d228e96de4fc
white plains,http://history.archives.mbl.edu/concepts/location/0e43583f-7031-465f-a63b-00587e27edab
calcutta,http://history.archives.mbl.edu/concepts/location/1c3d8096-93a2-480e-9e79-ff47c3ad2522
"longmeadow, ma",http://history.archives.mbl.edu/concepts/location/dfa890d5-d62f-4ee9-946f-ba1c2e355137
"antioch, new england",http://history.archives.mbl.edu/concepts/location/79403453-9b2f-4a69-85b0-a61b1b46c2a5
"jilton, nh",http://history.archives.mbl.edu/concepts/location/c41251fe-93f5-4c9e-98f6-675a1c2874f9
"5728 woodlawn ave., chicago, il",http://history.archives.mbl.edu/concepts/location/6eb6c95d-2a71-414e-97d7-528a204ecd5a
taiwan,http://history.archives.mbl.edu/concepts/location/59016b41-9dc8-4e0f-94a5-7a960580f2c8
"detroit, mich",http://history.archives.mbl.edu/concepts/location/201bbaaa-53fe-4788-90f3-951e0c0f6c41
"warwick, ri",http://history.archives.mbl.edu/concepts/location/f1f3beec-4333-430a-a9a5-aac77d2cdb46
"ashburnham, ma",http://history.archives.mbl.edu/concepts/location/09a3a9a1-f944-4814-af32-d5a33b6c26e2
"120 broadway, new york, ny",http://history.archives.mbl.edu/concepts/location/c6926d5f-53b6-4e9e-a3ea-e8a91792147f
"bloomfield, nj",http://history.archives.mbl.edu/concepts/location/87b83bd2-09f8-40de-b2e4-0c4dd701db16
heidelberg,http://history.archives.mbl.edu/concepts/location/66a8afd8-b014-4dc7-afe2-5283dc923a14
"west philadelphia, pa",http://history.archives.mbl.edu/concepts/location/cde9bf3e-a48c-48b4-b64c-3240d0b0251c
australia,http://history.archives.mbl.edu/concepts/location/81e75197-b324-4756-86e3-9ea1ee4ba315
"calcutta, india",http://history.archives.mbl.edu/concepts/location/68229b7a-90fa-4db0-b2d6-9719b862dff1
"gettysburg, pa",http://history.archives.mbl.edu/concepts/location/894ce12d-529e-4389-b5b5-6f070fbe94ec
new york.,http://history.archives.mbl.edu/concepts/location/05b0842c-9a91-4cac-8642-6ab87a2a3243
"scotland, uk",http://history.archives.mbl.edu/concepts/location/33adaef9-acf1-466e-b1cc-124093d183ef
"montpeller, france",http://history.archives.mbl.edu/concepts/location/a1811d30-ae9b-4840-bbf8-7204fbf76c2e
instructor in zoology,http://history.archives.mbl.edu/concepts/location/fbf570e1-0d83-49cd-ac62-2e60abf3f72c
"29 elm street, bangor, me",http://history.archives.mbl.edu/concepts/location/20815cdb-f64b-4790-bce7-bedc9c54ede7
"22 talbot road, windsor hills, baltimore, md",http://history.archives.mbl.edu/concepts/location/d9be4aa9-97e2-4a68-bad6-8b8aa2fa675c
"box 956, orange, nj",http://history.archives.mbl.edu/concepts/location/46ecaec9-07f1-4587-8a05-34b281907039
the state university of new jersey,http://history.archives.mbl.edu/concepts/location/1ead2bf9-973a-47b2-9cfa-5708987c7a00
boston city hospital,http://history.archives.mbl.edu/concepts/location/bee58394-cedf-473f-9f36-37ee7f509755
duluth,http://history.archives.mbl.edu/concepts/location/0b96dec2-9ed7-4806-bfd7-42ffd169f6b1
"128 west 43rd street, new york, ny",http://history.archives.mbl.edu/concepts/location/834e5223-674d-4b81-a53d-a449ef53fdc9
"915 north 5th street, atchinson, ks",http://history.archives.mbl.edu/concepts/location/7a682b0a-7b39-4cd9-8b24-94c74d9d5c11
"bedminster, nj",http://history.archives.mbl.edu/concepts/location/99730622-3b12-44df-9fba-a9c50f41e8ce
"burlington, vt",http://history.archives.mbl.edu/concepts/location/61daa5a0-29c8-48c2-976d-ca5c45aa19e5
la crosse,http://history.archives.mbl.edu/concepts/location/5105a01a-8de7-4f5b-8925-f670ceffd268
university of penn,http://history.archives.mbl.edu/concepts/location/262d517f-33e9-4a8a-ab31-57c1df090066
"gottingen, west germany",http://history.archives.mbl.edu/concepts/location/8403997f-6537-4ffa-bb20-3adc440e7682
"collegeville, indiana",http://history.archives.mbl.edu/concepts/location/53789ff3-a290-4563-9dc0-4ee271c2f385
"1331 columbine st., denver, co",http://history.archives.mbl.edu/concepts/location/ce41c33c-08e0-4e4e-b34a-9584c96e9f9e
"martinsried, germany",http://history.archives.mbl.edu/concepts/location/0d4ae9fa-6d23-40be-833d-2175e8157c15
"330 summt avenue, mt. vernon, ny",http://history.archives.mbl.edu/concepts/location/c402e36f-a3a6-4670-b59b-522341f1b1fb
"511 kenwood rd, drexel hill, pa",http://history.archives.mbl.edu/concepts/location/56868a85-70b0-4ae6-bda5-056012bba718
"murray, ky",http://history.archives.mbl.edu/concepts/location/7da18317-77c0-4a5c-94b6-df1f081c4387
"philadelphia, pa",http://history.archives.mbl.edu/concepts/location/8c6a98e0-4103-4d7c-a2b4-21ca586bd5ce
"san francisco, ca",http://history.archives.mbl.edu/concepts/location/1d7078e2-4791-42c6-a9a0-e4ea655e77a3
"katonah, ny",http://history.archives.mbl.edu/concepts/location/9790164f-a3fa-4d95-9b50-f0ed4d45b7a9
temple,http://history.archives.mbl.edu/concepts/location/6fc2e56e-d4ee-43b3-aa07-a673bdefb21b
the city university of new \aeur~ork,http://history.archives.mbl.edu/concepts/location/a579354e-e12c-42c2-be9e-9789f7670b6a
"montpellier, france",http://history.archives.mbl.edu/concepts/location/a34afa9f-c4d3-405a-a851-f0b0ef3ffed9
janelia farm research campus,http://history.archives.mbl.edu/concepts/location/630e7bb7-ae2a-414d-aa42-93bced777569
"new haven, conn",http://history.archives.mbl.edu/concepts/location/46f4f65d-f050-41f2-a319-3475c01fad29
west germany,http://history.archives.mbl.edu/concepts/location/482bfd99-6980-4214-9869-5c97626b97a5
"60 wall street, new haven, ct",http://history.archives.mbl.edu/concepts/location/a3991585-3211-4f56-9abf-60c2960b3c1f
"marathan, fl",http://history.archives.mbl.edu/concepts/location/ed563595-3bdf-49d9-88c4-0732d425d8bb
galverston,http://history.archives.mbl.edu/concepts/location/bb208eb4-88a1-476a-9606-d04c0c768075
"norman, ok",http://history.archives.mbl.edu/concepts/location/dd677b42-3664-458e-874a-983ca8356ef7
"puyallup, wa",http://history.archives.mbl.edu/concepts/location/ab3982db-30e8-445b-93a3-5aff06601c65
"plymouth, uk",http://history.archives.mbl.edu/concepts/location/68bccdbf-9091-4a99-bae5-3a3931ebe5f8
"oxford, ohio",http://history.archives.mbl.edu/concepts/location/75aaad1f-b404-4c27-9341-f8af5908d38b
"ann arbor, mi",http://history.archives.mbl.edu/concepts/location/f18a31be-21c2-418e-add4-66f2832d4f81
"hamburg, germany",http://history.archives.mbl.edu/concepts/location/bc243a3d-5f36-4434-9307-44a04b8807b9
"bridgeton, nj",http://history.archives.mbl.edu/concepts/location/03d64779-e88b-4815-8459-7c6684682bfc
"88 parsons street, brighton, ma",http://history.archives.mbl.edu/concepts/location/a863d5ea-5f6b-4130-b36d-5d9e95d9340e
johns,http://history.archives.mbl.edu/concepts/location/be1e6137-6888-47cb-b8a6-238277114cb7
"croton-on-hudson, new york, ny 10520",http://history.archives.mbl.edu/concepts/location/4f3462c9-1c3a-48ee-b440-d65fa8fd8bcd
"downstate medical center, brooklyn, ny",http://history.archives.mbl.edu/concepts/location/eaa8c326-719d-4881-a7e6-e2bed22dc8cc
"ave. galipan no. 16, san bernardino, caracas, venezuela",http://history.archives.mbl.edu/concepts/location/22ec0b53-0515-42b0-be27-49c361166944
university of iowa,http://history.archives.mbl.edu/concepts/location/031b581d-6da1-47fe-9dc4-cd5d95774e48
ontario,http://history.archives.mbl.edu/concepts/location/c9fd4afa-eba8-4eb5-8fdc-be78f233c08f
bangladesh,http://history.archives.mbl.edu/concepts/location/1844327c-5ecd-4c0a-82ca-5e7ed9d65e86
the university of texas,http://history.archives.mbl.edu/concepts/location/649dc541-bfe3-451f-afcc-2be25fcf41f9
"1603 newkirk ave., brooklyn, ny",http://history.archives.mbl.edu/concepts/location/d3b8b68d-bb16-431e-807e-b98bfc2c0aa1
madrid,http://history.archives.mbl.edu/concepts/location/7df0dc4a-cdba-4f85-8ca1-a778ab9f0e98
"toledo, oh",http://history.archives.mbl.edu/concepts/location/abf0f6a8-d8d0-4402-b5fe-7aa6c8f1bef3
"sarasota, fl",http://history.archives.mbl.edu/concepts/location/d6b2f729-4617-47e8-a188-b35a5d2666a0
"state college, pa",http://history.archives.mbl.edu/concepts/location/f978f96e-25ed-4c3d-8914-21693b713724
"creve coeur, mo",http://history.archives.mbl.edu/concepts/location/41bc3d72-d705-4a7f-9a94-84465cb7bab2
"landisville, pa",http://history.archives.mbl.edu/concepts/location/e9fc26ac-de88-485a-b6fc-0da049296644
la jolla.,http://history.archives.mbl.edu/concepts/location/b38efacf-5d15-4f13-82d0-566ce17aba07
"3038 hull ave, bronx, ny",http://history.archives.mbl.edu/concepts/location/b0442be8-fffa-4daf-b77a-ff3d9b046b5a
"570 lexington ave., new york, ny",http://history.archives.mbl.edu/concepts/location/3d36968c-ae0c-4d8c-a3ba-33c13d9650bf
aarhus university,http://history.archives.mbl.edu/concepts/location/10c82e16-dada-423c-89b0-7c94ff235c15
"hanover, nh",http://history.archives.mbl.edu/concepts/location/1e04cd2e-f019-46af-b2d2-f5f6b744fe8d
"1129 louisiana st., lawrence, ks",http://history.archives.mbl.edu/concepts/location/4b373761-b4f4-4279-8a94-a2e73a790f00
"wayland, ma",http://history.archives.mbl.edu/concepts/location/0bb52c50-a94d-49c2-aaee-31f625d57b62
sweden.,http://history.archives.mbl.edu/concepts/location/16fecc16-6c79-4acd-8789-17bfc984e1ee
uk,http://history.archives.mbl.edu/concepts/location/42751fbb-7208-4bf6-8d7f-b03f97174b38
"oxford, uk",http://history.archives.mbl.edu/concepts/location/3e9e424b-5f53-4896-a3fe-4fedfa91da29
"16 brent street, dorchester, ma",http://history.archives.mbl.edu/concepts/location/5ee57e97-1321-456e-b1ae-c3f14aa5b3c5
marseille,http://history.archives.mbl.edu/concepts/location/76775a78-575e-4744-aa3e-a2d9fa5bea2d
"53 edgehill road, new haven, ct",http://history.archives.mbl.edu/concepts/location/db4fe3a8-9440-4d81-8cdb-e01aca098212
