Last Name,Person URI,First Name,Role,Year,Subject
Cook,http://history.archives.mbl.edu/concepts/person/8f4cd8d3-fcb8-4b78-b5b7-6a2f9f0ed591,Daniel,,1924,Zoology
Cowperthwaite,http://history.archives.mbl.edu/concepts/person/d6ba925e-5bae-4997-a294-9324756c573d,Marion,,1924,Zoology
Deforest,http://history.archives.mbl.edu/concepts/person/9207a60d-b871-4868-af56-ded80f993c24,David M,,1924,Zoology
Faber,http://history.archives.mbl.edu/concepts/person/c0b8cbea-456f-4028-8515-40a8b4d618ac,Erwin F,,1924,Zoology
Foster,http://history.archives.mbl.edu/concepts/person/ce7c6029-c049-4230-aa7f-15963f9471a0,Kendall W,,1924,Zoology
Fry,http://history.archives.mbl.edu/concepts/person/adc0e7e8-6aef-4752-851e-cccd85f8b3e0,Henry J,,1924,Zoology
Grand,http://history.archives.mbl.edu/concepts/person/3e8d6a3b-4843-4c59-b52f-011fe439fd8f,Constantine G,,1924,Zoology
Grave,http://history.archives.mbl.edu/concepts/person/bcf1f99f-1ab3-4ebc-b36e-575d2ad156a8,Thomas B,,1924,Zoology
Harnly,http://history.archives.mbl.edu/concepts/person/3953ad56-3851-4326-b1ec-b304a7399056,Morris H,,1924,Zoology
Hartwell,http://history.archives.mbl.edu/concepts/person/13ed4e49-4d23-4a17-a141-f572e935c1d4,Rhoda A,,1924,Zoology
Helwig,http://history.archives.mbl.edu/concepts/person/a19cef45-5651-4e16-973f-d98a8a2cb4af,Edwin R,,1924,Zoology
Herdman,http://history.archives.mbl.edu/concepts/person/8420b767-6033-419a-9e36-129125c2a322,Emma C,,1924,Zoology
Hopkins,http://history.archives.mbl.edu/concepts/person/759e4304-a9fe-4fa6-ba12-5733b0331507,Aubrey E,,1924,Zoology
Hoy,http://history.archives.mbl.edu/concepts/person/9b8fef06-da33-4554-9eab-ba75a641bc53,William E Jr,,1924,Zoology
Kiernan,http://history.archives.mbl.edu/concepts/person/80f93ef0-06d5-4037-a6e4-6613732e42a0,Grace R,,1924,Zoology
Knapke,http://history.archives.mbl.edu/concepts/person/b225bedc-7863-49c4-8eb6-fb8bd2e45ca1,Bede,,1924,Zoology
Lewis,http://history.archives.mbl.edu/concepts/person/fb840479-6fb2-4923-bb1f-5a00802aaea9,Ruth W,,1924,Zoology
Lucas,http://history.archives.mbl.edu/concepts/person/4e6f0717-b35c-48a0-b74f-30e54290c2f7,Alfred M,,1924,Zoology
Macdougall,http://history.archives.mbl.edu/concepts/person/c49c64ed-b6a4-4ca3-8b60-c8fd0e7a8767,Mary Stuart,,1924,Zoology
Moses,http://history.archives.mbl.edu/concepts/person/e1493c01-605f-4149-bcc1-984e56f1fc02,Mildred S,,1924,Zoology
Pennypacker,http://history.archives.mbl.edu/concepts/person/8276d217-5642-4e8e-b102-97aad619598b,Miriam I,,1924,Zoology
Plunkett,http://history.archives.mbl.edu/concepts/person/cab93672-e9ea-4a86-9b78-d7a10ee174bd,Charles R,,1924,Zoology
Ratcliffe,http://history.archives.mbl.edu/concepts/person/27fe17a2-fa47-49a9-9853-c7fe6859d1a3,Francis N,,1924,Zoology
Rice,http://history.archives.mbl.edu/concepts/person/ea65946e-5e5f-4aba-84f2-3ed39958ad3b,Kenneth S,,1924,Zoology
Sandison,http://history.archives.mbl.edu/concepts/person/1baef6e6-208b-46f9-918b-6df46adb638a,James C,,1924,Zoology
Scott,http://history.archives.mbl.edu/concepts/person/fbb9b92c-c001-428b-99fd-742b1eb852c0,Miriam J,,1924,Zoology
Stewart,http://history.archives.mbl.edu/concepts/person/c0aaadb0-18da-48bc-b38a-0a71b897f220,Dorothy R,,1924,Zoology
Strauss,http://history.archives.mbl.edu/concepts/person/ae2fdfc4-7880-4d1a-a8fd-a6c5ad3af46a,Maurice B,,1924,Zoology
Sturtevant,http://history.archives.mbl.edu/concepts/person/313628f0-8cf5-4e6a-9f12-b64a83e6af64,Phoebe R,,1924,Zoology
Tilden,http://history.archives.mbl.edu/concepts/person/3750e70f-9b1a-4d17-b0dc-d294ec38ea6a,Evelyn B,,1924,Zoology
Thillayampalam,http://history.archives.mbl.edu/concepts/person/f54a0bd7-d6ba-44f5-a221-6bcca15692bb,E M,,1924,Zoology
Valentine,http://history.archives.mbl.edu/concepts/person/bfb1231b-72f1-439b-ba0b-0eb0f406f30f,J Manson,,1924,Zoology
Varian,http://history.archives.mbl.edu/concepts/person/311d8489-ede5-4526-b3d2-cfeac3897c48,Basil B,,1924,Zoology
Vicari,http://history.archives.mbl.edu/concepts/person/d1d3c625-205f-4296-a569-a9488d6fdd7a,Emilia M,,1924,Zoology
Visscher,http://history.archives.mbl.edu/concepts/person/96c84b8c-0fdf-4901-a59c-0f3e406ea31c,Maurice B,,1924,Zoology
Wallace,http://history.archives.mbl.edu/concepts/person/8bd16ea5-5903-45dd-af77-0307ff99d1cd,Edith M,,1924,Zoology
Willis,http://history.archives.mbl.edu/concepts/person/20031f57-1e53-4412-825f-309c7c72fba1,Josephine,,1924,Zoology
Adolph,http://history.archives.mbl.edu/concepts/person/b4c78691-3f1d-43ab-8aa3-c22b209cc3a5,Edward F,,1924,Physiology
Amberson,http://history.archives.mbl.edu/concepts/person/78d095b8-418c-45a4-a3fe-20090713d338,William R,,1924,Physiology
Bailey,http://history.archives.mbl.edu/concepts/person/e57d8709-b913-4d24-9362-f1a8016e9cef,Percival,,1924,Physiology
Bazett,http://history.archives.mbl.edu/concepts/person/0a00d411-3447-42ac-9c68-dbc48abb51cf,Henry C,,1924,Physiology
Bradley,http://history.archives.mbl.edu/concepts/person/196ef66d-c8b2-4df4-b2cb-67fedaaeb4de,Harold C,,1924,Physiology
Bronfenbrenner,http://history.archives.mbl.edu/concepts/person/feb81317-34b4-4378-8f55-17e9d67e0030,Jacques J,,1924,Physiology
Chown,http://history.archives.mbl.edu/concepts/person/905b4239-c7b0-4bb3-9f10-450cbd9b6ca9,Bruce,,1924,Physiology
Clark,http://history.archives.mbl.edu/concepts/person/16d86972-22de-4c62-a64c-79b22b293433,Jefferson H,,1924,Physiology
Clowes,http://history.archives.mbl.edu/concepts/person/51d07b9a-6217-4821-869e-720fdca41262,George H A,,1924,Physiology
Cohn,http://history.archives.mbl.edu/concepts/person/77d5a0fa-2fd8-4502-981b-c41adf165187,Edwin J,,1924,Physiology
Edwards,http://history.archives.mbl.edu/concepts/person/4f463d93-94b6-4cf4-8076-f5533c382932,Dayton J,,1924,Physiology
Garrey,http://history.archives.mbl.edu/concepts/person/d25cade6-af15-40f4-b576-a987cfc1a784,Walter E,,1924,Physiology
Harvey,http://history.archives.mbl.edu/concepts/person/943b6933-a857-4c01-8088-9a575e71e3d1,Edmund Newton,,1924,Physiology
Hecht,http://history.archives.mbl.edu/concepts/person/78a6fbb8-00fb-4109-bc30-8bfc7506422d,Selig,,1924,Physiology
Hinrichs,http://history.archives.mbl.edu/concepts/person/a6d74285-88dc-4738-b2b1-e4c483c7931d,Marie A,,1924,Physiology
Holt,http://history.archives.mbl.edu/concepts/person/cb6b7857-6ffe-4ff3-87e9-300502cbe186,L Emmett Jr,,1924,Physiology
Jacobs,http://history.archives.mbl.edu/concepts/person/4f2b9d77-03a3-4c41-9aa4-8064bde348f4,Merkel H,,1924,Physiology
Knowlton,http://history.archives.mbl.edu/concepts/person/a44f4533-9e71-4c12-9299-07fda770dc89,Frank P,,1924,Physiology
Lillie,http://history.archives.mbl.edu/concepts/person/884d4f89-94f9-4e4b-a8e3-4005e9bf8686,Ralph Stayner,,1924,Physiology
Loeb,http://history.archives.mbl.edu/concepts/person/8a54248c-eb5e-4c1d-9ca4-4c26b72cade5,Leo,,1924,Physiology
Lyon,http://history.archives.mbl.edu/concepts/person/dbedd0cf-9a7b-4058-bd2b-3f619fd91d66,Elias Potter,,1924,Physiology
Mathews,http://history.archives.mbl.edu/concepts/person/b6e2415a-fec6-4f48-9560-da7e9a44d3db,Albert Prescott,,1924,Physiology
Pond,http://history.archives.mbl.edu/concepts/person/5e9b01a1-abd6-4921-80cb-c85708f3fa22,Samuel E,,1924,Physiology
Querido,http://history.archives.mbl.edu/concepts/person/9be13bea-8081-4e82-acdd-4080bc5e7be7,Arie,,1924,Physiology
Redfield,http://history.archives.mbl.edu/concepts/person/1eb90df6-df99-4a2a-9e62-bdd506f79f6e,Alfred C,,1924,Physiology
Robertson,http://history.archives.mbl.edu/concepts/person/bc115bbd-5004-4783-a02d-8c122cae6438,William E,,1924,Physiology
Schwitalla,http://history.archives.mbl.edu/concepts/person/e1772009-66c1-4dd2-86b6-2e4855826beb,Alphonse M,,1924,Physiology
Shapley,http://history.archives.mbl.edu/concepts/person/277ccfe0-cda0-460a-9b6f-7b8bbf9e9fcf,Harlow,,1924,Physiology
Smith,http://history.archives.mbl.edu/concepts/person/cd644b74-8960-4d65-9665-984a9cc43b53,Homer W,,1924,Physiology
Spaeth,http://history.archives.mbl.edu/concepts/person/0f3e38bc-6e25-42b7-b3ed-4117be598c7c,Reynold A,,1924,Physiology
Warren,http://history.archives.mbl.edu/concepts/person/e5f76ec2-9430-4fb1-8fe7-c96275cffccb,Howard C,,1924,Physiology
Woodward,http://history.archives.mbl.edu/concepts/person/92e7c1df-56a6-456a-afd9-837f203147b9,Alvalyn E,,1924,Physiology
Wulzen,http://history.archives.mbl.edu/concepts/person/57ad8639-931c-40cf-8278-78434e5a9627,Rosalind,,1924,Physiology
Baker,http://history.archives.mbl.edu/concepts/person/0546b5c0-5dd6-4b43-bc64-b9ae21f9b572,Herbert N,,1924,Physiology
Brown,http://history.archives.mbl.edu/concepts/person/fc139e08-7944-4657-8718-b13a3403e822,D E S,,1924,Physiology
Cattell,http://history.archives.mbl.edu/concepts/person/3967c7d4-6e5a-43ad-ab49-264c9f9979a8,Ware,,1924,Physiology
Egloff,http://history.archives.mbl.edu/concepts/person/685d5006-0303-4ade-91cd-d5a41ad793b7,William C,,1924,Physiology
Genther,http://history.archives.mbl.edu/concepts/person/501ec624-843d-44f9-b6c5-26d06b310f4c,Ida T,,1924,Physiology
Glusker,http://history.archives.mbl.edu/concepts/person/a0fd6e6d-4b96-4211-a63d-81256efae3c2,S David,,1924,Physiology
Hartline,http://history.archives.mbl.edu/concepts/person/cee39924-3a36-44b8-8d41-3b43464fd6c8,H Keffer,,1924,Physiology
Hurd,http://history.archives.mbl.edu/concepts/person/024e87ac-7384-4112-9132-584dca861aed,A L,,1924,Physiology
Kredel,http://history.archives.mbl.edu/concepts/person/e5d2b6c5-06fe-4ad2-a47d-5803defdfdd7,Frederick E,,1924,Physiology
Landis,http://history.archives.mbl.edu/concepts/person/fb61cc00-b0fd-4343-a43b-d0a7ef94fb61,Eugene M,,1924,Physiology
Nadler,http://history.archives.mbl.edu/concepts/person/b2f7f64b-1cc0-4a4d-b086-94cae2611373,Jacob E,,1924,Physiology
Page,http://history.archives.mbl.edu/concepts/person/3d22b85a-d7da-4028-9f3c-2e0ce46a523b,Irvine H,,1924,Physiology
Studebaker,http://history.archives.mbl.edu/concepts/person/b636aca3-ea9f-4a43-9eb4-93e902d04490,Mabel T,,1924,Physiology
Thomas,http://history.archives.mbl.edu/concepts/person/753fffe6-2282-4124-868a-136c655134ce,Giles W,,1924,Physiology
Walden,http://history.archives.mbl.edu/concepts/person/64dddae7-6500-4a70-b9a8-3d64c43b2491,Eda B,,1924,Physiology
Walden,http://history.archives.mbl.edu/concepts/person/13c6dbf6-4d9f-4554-92c5-5e33b1d5ce1c,Geo B,,1924,Physiology
Allen,http://history.archives.mbl.edu/concepts/person/748dcd0b-61be-46a8-ab3a-fb5057b6a728,Charles E,,1924,Botany
Brooks,http://history.archives.mbl.edu/concepts/person/c28bc636-0efc-4da8-a671-ff3ed6bbfaf1,Matilda Moldenhauer,,1924,Botany
Brooks,http://history.archives.mbl.edu/concepts/person/ca3deb30-d7d5-4a35-b99a-fe1bf0499ea4,Sumner C,,1924,Botany
Cleland,http://history.archives.mbl.edu/concepts/person/528162fd-7314-4d8f-8041-a31a997234fe,Ralph E,,1924,Botany
Cowdry,http://history.archives.mbl.edu/concepts/person/5f060596-c106-4f7e-9f8c-50ac7fe6e78a,Nathaniel H,,1924,Botany
Gates,http://history.archives.mbl.edu/concepts/person/af76c303-3a80-4bb6-ae2f-e64cf5457e8a,Reginald R,,1924,Botany
Hazen,http://history.archives.mbl.edu/concepts/person/c671ce7b-5aa0-44b8-8f1a-6a0138a30db4,Tracy E,,1924,Botany
Inman,http://history.archives.mbl.edu/concepts/person/73d7303b-009d-4c2d-ad12-241886ad55a1,Ondess L,,1924,Botany
Lewis,http://history.archives.mbl.edu/concepts/person/ecc1efaa-47ca-48c2-86ac-357df5c66ddc,Ivey Foreman,,1924,Botany
Schramm,http://history.archives.mbl.edu/concepts/person/14fefcc3-a369-4478-9042-47f878eb46c1,Jacob R,,1924,Botany
Stevens,http://history.archives.mbl.edu/concepts/person/d6bf46e1-f8ba-4cd9-b45b-fac397a19a7e,Neil E,,1924,Botany
Stokey,http://history.archives.mbl.edu/concepts/person/94c50495-d8d2-42cd-aa1c-448fde59a947,Alma G,,1924,Botany
Taylor,http://history.archives.mbl.edu/concepts/person/24ea7ed8-6c7a-4106-9c98-e50704260e9e,William Randolph,,1924,Botany
Wann,http://history.archives.mbl.edu/concepts/person/674e47f1-e15d-4972-9b0f-0e7e4c1d2f0a,Frank Burkett,,1924,Botany
Emerson,http://history.archives.mbl.edu/concepts/person/0ce002b3-cd5e-480b-adfc-6c3c1b56cbab,Robert,,1924,Botany
Fogg,http://history.archives.mbl.edu/concepts/person/956155bf-4a6b-4572-a46c-baa2b9e3ebff,John Milton,,1924,Botany
Hop,http://history.archives.mbl.edu/concepts/person/5d96b49a-cf45-4511-99a8-16e42a130213,Anne,,1924,Botany
Holden,http://history.archives.mbl.edu/concepts/person/a29da9d6-bbe4-4ff6-b4e3-3f2d2494bec6,Alan Nordby,,1924,Botany
Keefe,http://history.archives.mbl.edu/concepts/person/5fc27118-6209-49bf-8dad-4d6358268642,Anselm M,,1924,Botany
Kemp,http://history.archives.mbl.edu/concepts/person/bc91cdef-fe44-4c32-8716-dde4b2d6f361,Margaret,,1924,Botany
Wilcox,http://history.archives.mbl.edu/concepts/person/6283b320-7a2f-41c7-aff2-c6bcee62dba7,Marguerite S,,1924,Botany
Addison,http://history.archives.mbl.edu/concepts/person/09864f5f-dc06-4432-96fa-600fe4187bd8,William H F,,1925,Zoology
Baker,http://history.archives.mbl.edu/concepts/person/9fc56d44-02e2-4a57-8a70-5d8f21adc295,Horace Burrington,,1925,Zoology
Bant,http://history.archives.mbl.edu/concepts/person/d45e783b-7868-4568-bae3-5b2d383986e2,Antoni J,,1925,Zoology
Bennitt,http://history.archives.mbl.edu/concepts/person/0942cd55-1cab-41fb-be83-db5d5788dc71,Rudolf,,1925,Zoology
Bigelow,http://history.archives.mbl.edu/concepts/person/969ee37e-decf-4271-98cd-0a6554402490,Robert Payne,,1925,Zoology
Bishop,http://history.archives.mbl.edu/concepts/person/e38639ae-9b34-41fd-a89c-763b82df02c6,Mabel,,1925,Zoology
Boschma,http://history.archives.mbl.edu/concepts/person/c8c5f104-5eed-49d2-a3a7-3872a0df4e58,Hilbrand,,1925,Zoology
Bowen,http://history.archives.mbl.edu/concepts/person/c741be3b-83c8-44bd-b054-6be9d59362f5,Robert Hall,,1925,Zoology
Breitenbecher,http://history.archives.mbl.edu/concepts/person/a89209f0-1fba-4d9a-ba78-d9405ba8507a,Joseph K,,1925,Zoology
Bridges,http://history.archives.mbl.edu/concepts/person/d48fc643-80d7-4dc2-8a02-4ed48eddb094,Calvin B,,1925,Zoology
Budington,http://history.archives.mbl.edu/concepts/person/42906f60-0754-4f4f-92d1-da0528722a14,Robert A,,1925,Zoology
Calkins,http://history.archives.mbl.edu/concepts/person/5b77586d-df0f-4bc6-ad08-3c3c7f17b455,Gary N,,1925,Zoology
Carothers,http://history.archives.mbl.edu/concepts/person/53b622f4-24c1-4fe0-b889-48c79acd0e02,E Eleanor,,1925,Zoology
Carver,http://history.archives.mbl.edu/concepts/person/7107c624-2da4-4e68-80cf-d2a053c952c5,Gail L,,1925,Zoology
Chambers,http://history.archives.mbl.edu/concepts/person/14a8af5f-572e-4c42-a71b-de8a35f0dd3f,Robert Jr,,1925,Zoology
Clark,http://history.archives.mbl.edu/concepts/person/cc530640-fd51-4e02-bf2a-abefec234bed,Eliot R,,1925,Zoology
Clark,http://history.archives.mbl.edu/concepts/person/a4d4b693-cd36-4c0a-8247-a47a17bd73ec,Eleanor Linton,,1925,Zoology
Cleveland,http://history.archives.mbl.edu/concepts/person/08499995-f8fe-4e3b-8a83-f2f74505a42b,L R,,1925,Zoology
Conklin,http://history.archives.mbl.edu/concepts/person/9a3e677e-7b22-4650-8a96-c0dc60d1e4a8,Edwin Grant,,1925,Zoology
Copeland,http://history.archives.mbl.edu/concepts/person/933a1763-fa8c-4119-8dcc-3027f2e129b3,Manton,,1925,Zoology
Cowdry,http://history.archives.mbl.edu/concepts/person/e3d77ad0-9a27-450d-8437-f99f16a33f54,Edmund V,,1925,Zoology
Danchakoff,http://history.archives.mbl.edu/concepts/person/5753abb7-c209-41eb-8419-3d9d8b39c96b,Vera,,1925,Zoology
Dawson,http://history.archives.mbl.edu/concepts/person/e5d21bbd-ba66-4b01-a55a-e5ae7621c718,James A,,1925,Zoology
Dellinger,http://history.archives.mbl.edu/concepts/person/310f9b87-4041-44ae-ac16-da7a42cff718,Samuel C,,1925,Zoology
Detlefsen,http://history.archives.mbl.edu/concepts/person/2cb56d88-220c-4505-822c-9f42c84bd1a0,J A,,1925,Zoology
Dolley,http://history.archives.mbl.edu/concepts/person/504aee7b-f662-405a-88f0-9e325850bf5d,William L Jr,,1925,Zoology
Forbes,http://history.archives.mbl.edu/concepts/person/77b38381-3820-49e0-8926-6356a33ef73f,William T M,,1925,Zoology
Fry,http://history.archives.mbl.edu/concepts/person/adc0e7e8-6aef-4752-851e-cccd85f8b3e0,Henry J,,1925,Zoology
Gabritschevsky,http://history.archives.mbl.edu/concepts/person/1281ac75-e0cf-46b8-afcc-a58b4dcddb31,Eugex,,1925,Zoology
Glaser,http://history.archives.mbl.edu/concepts/person/d3d19e9c-687f-48e5-b9a2-2f304c8699f9,Otto Charles,,1925,Zoology
Goodrich,http://history.archives.mbl.edu/concepts/person/a8c8505e-c123-4442-86bf-1af92e9fce08,Hubert Baker,,1925,Zoology
Grave,http://history.archives.mbl.edu/concepts/person/1f13a9be-d3ad-495d-aaff-e3ad925fcb06,Benjamin H,,1925,Zoology
Grave,http://history.archives.mbl.edu/concepts/person/9cade7e3-2b8a-4aee-b8c1-fd88f6696972,Caswell Ii,,1925,Zoology
Hance,http://history.archives.mbl.edu/concepts/person/5a56945d-fe9a-4bd9-8eb8-fc3b7727d72d,Robert T,,1925,Zoology
Hanstrom,http://history.archives.mbl.edu/concepts/person/eed5258d-ef99-49cc-b282-02ca1075e645,Bertil,,1925,Zoology
Hess,http://history.archives.mbl.edu/concepts/person/6253ec19-a1cb-44f9-a3e5-660ff52832e9,Walter N,,1925,Zoology
Hoadley,http://history.archives.mbl.edu/concepts/person/bd1f410c-c644-482b-9a5c-9bebc83a125d,Leigh,,1925,Zoology
Just,http://history.archives.mbl.edu/concepts/person/33d59976-08a3-405c-9e94-daa32066773d,Ernest E,,1925,Zoology
Kaan,http://history.archives.mbl.edu/concepts/person/ded7bf86-40d6-43ac-8ce1-f807086a0a43,Helen W,,1925,Zoology
Knower,http://history.archives.mbl.edu/concepts/person/3e82c207-2e93-4e51-8e85-987595550243,Henry Mce,,1925,Zoology
Lillie,http://history.archives.mbl.edu/concepts/person/6b5bb790-9c5b-4b71-8809-3a4cdfeb5b75,Frank R,,1925,Zoology
Lowther,http://history.archives.mbl.edu/concepts/person/c3bce8e8-17bb-4b98-8fea-eb9b20582f76,Florence De L,,1925,Zoology
Mcclung,http://history.archives.mbl.edu/concepts/person/83070c72-3e09-4f2d-871d-108f97f7cf21,Clarence E,,1925,Zoology
Martin,http://history.archives.mbl.edu/concepts/person/7bafc632-e6f5-4310-b397-4a5fe6a5fb47,Earl A,,1925,Zoology
Mast,http://history.archives.mbl.edu/concepts/person/a3a61171-5c74-4004-afcb-3c8b38e64776,Samuel Ottmar,,1925,Zoology
Mayor,http://history.archives.mbl.edu/concepts/person/03b1f1d1-cdd9-4f6a-a268-53b5c7dc9943,James W,,1925,Zoology
Miller,http://history.archives.mbl.edu/concepts/person/d7865f81-305b-4943-9059-76ab7d0c87c5,Harry M Jr,,1925,Zoology
De Mol,http://history.archives.mbl.edu/concepts/person/e302e4f9-7012-4053-9c38-24f0cf9d8cc5,W E,,1925,Zoology
Morgan,http://history.archives.mbl.edu/concepts/person/ac5553c1-b6a6-41cd-bb44-a08ababd7180,Thomas Hunt,,1925,Zoology
Morgan,http://history.archives.mbl.edu/concepts/person/21f60ab3-a3c6-41cb-acf8-feef1ded2e77,Lilian V,,1925,Zoology
Morrill,http://history.archives.mbl.edu/concepts/person/98cefa96-2c9c-4d78-8a30-961b6d57bed6,Charles Y,,1925,Zoology
Nonidez,http://history.archives.mbl.edu/concepts/person/2af3efa7-898d-4168-8a2e-fd59063af28d,Jose F,,1925,Zoology
Packard,http://history.archives.mbl.edu/concepts/person/a2eb535e-2d6c-4a00-bf72-7ddcfd546fc6,Charles,,1925,Zoology
Papanicolaou,http://history.archives.mbl.edu/concepts/person/765faf88-95f5-46a8-9212-672b1a2b4035,George N,,1925,Zoology
Parker,http://history.archives.mbl.edu/concepts/person/9093aa0a-d422-4c64-aa43-49492b30981b,George Howard,,1925,Zoology
Parmenter,http://history.archives.mbl.edu/concepts/person/93c3c723-953f-43db-9fab-30f31b19105a,Charles L,,1925,Zoology
Phillips,http://history.archives.mbl.edu/concepts/person/02cb2af6-8d9c-40e8-9bc4-39935dafc44a,Everett F,,1925,Zoology
Pinney,http://history.archives.mbl.edu/concepts/person/b45e3a55-b084-4c01-871a-81acdd45a0bf,Mary Edith,,1925,Zoology
Plough,http://history.archives.mbl.edu/concepts/person/65a3a084-fbd0-42ba-9724-97c59d0a931d,Harold H,,1925,Zoology
Rand,http://history.archives.mbl.edu/concepts/person/dfab1a58-565b-41e2-9404-f6e2737ce869,Herbert W,,1925,Zoology
Redfield,http://history.archives.mbl.edu/concepts/person/29edf6af-5211-47c9-ad1a-ab3daf09ee35,Helen,,1925,Zoology
Sanders,http://history.archives.mbl.edu/concepts/person/15f7fada-f322-4e79-a978-400f145e9b37,Elizabeth Percy,,1925,Zoology
Sayles,http://history.archives.mbl.edu/concepts/person/3a1c4800-cf20-4ab8-b759-ac3bc921a33d,Leonard P,,1925,Zoology
Schrader,http://history.archives.mbl.edu/concepts/person/70383fed-eb20-433d-b461-96e93336a230,Franz,,1925,Zoology
Schrader,http://history.archives.mbl.edu/concepts/person/e83cc7aa-85f7-45f4-85b0-6303bcf00ba2,Sally Hughes,,1925,Zoology
Speidel,http://history.archives.mbl.edu/concepts/person/e324966a-b9c4-4b1c-b7a1-463a6ba9caf8,Carl Caskey,,1925,Zoology
Stark,http://history.archives.mbl.edu/concepts/person/e530e701-6219-4e76-b891-78408c32e40a,Mary B,,1925,Zoology
Stern,http://history.archives.mbl.edu/concepts/person/fdbb591b-1583-4a79-9d75-8487309c0d70,Curt,,1925,Zoology
